feature,latent_dim,final_encoding_weight,mean_boot_encoding_weight,std_boot_encoding_weight,bsr,abs_bsr,bsr_threshold,bsr_selected,bsr_thresholded_weight,top_bsr_percent,top_bsr_cutoff,top_bsr_selected,top_bsr_weight,bsr_sign,fdr_method,fdr_q,fdr_t_value,fdr_p_unc,fdr_p_fdr,fdr_selected,fdr_final_selected,unc_p_threshold,fdr_thresholded_weight,fdr_sign
feature_111,0,0.0016165041901371419,-0.0037539805446396347,0.014118967037493477,-0.2658820956710778,0.2658820956710778,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,1.0,1.0,False,False,0.005,0.0,zero
feature_112,0,0.012169508919892208,0.007101432420652605,0.016546594700910824,0.4291778791355601,0.4291778791355601,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_113,0,0.027195099513225966,0.017278497655006792,0.01563538153645056,1.1050896081253698,1.1050896081253698,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_114,0,0.008021525863441023,-0.011184715559001948,0.02132461144876231,-0.5244979767099632,0.5244979767099632,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_115,0,-0.01398310777858824,0.003716165414212108,0.01749017847377295,0.21247155480915247,0.21247155480915247,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_116,0,-0.03533683932388568,-0.02276705288330362,0.004676328007583578,-4.868574840426591,4.868574840426591,3.0,True,-0.03533683932388568,10,2.657663697061278,True,-0.03533683932388568,negative,sign,0.05,,0.3333333333333333,0.9488752556237218,False,False,0.005,0.0,zero
feature_117,0,0.02063818044724465,0.008408699814666996,0.013337879623644442,0.6304375246992522,0.6304375246992522,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_118,0,-0.03250445257759116,-0.021864188601550445,0.020738248723638428,-1.0542929103087002,1.0542929103087002,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.3333333333333333,0.9488752556237218,False,False,0.005,0.0,zero
feature_119,0,-0.03522875804512707,-0.0332224983138719,0.014439327147082555,-2.3008342407827818,2.3008342407827818,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.3333333333333333,0.9488752556237218,False,False,0.005,0.0,zero
feature_120,0,-0.004729959601227172,-0.006696391052913528,0.02042675249791676,-0.3278245552540212,0.3278245552540212,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,1.0,1.0,False,False,0.005,0.0,zero
feature_121,0,-0.0461056289622723,-0.039923157509661515,0.027831198074338974,-1.4344749874951166,1.4344749874951166,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_122,0,-0.002697092914441421,-0.009086606128033204,0.008389405442026902,-1.0831048982939435,1.0831048982939435,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.3333333333333333,0.9488752556237218,False,False,0.005,0.0,zero
feature_123,0,0.0035035511963394444,0.018651327443475273,0.023149472577161666,0.805691247664792,0.805691247664792,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_124,0,-0.008362631074620095,0.00785285214031501,0.017789162133138855,0.44144024780606084,0.44144024780606084,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,1.0,1.0,False,False,0.005,0.0,zero
feature_125,0,-0.011973608859570337,-0.007512046287878831,0.016191914754588307,-0.4639381074897359,0.4639381074897359,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,1.0,1.0,False,False,0.005,0.0,zero
feature_126,0,-0.02667871395057262,-0.02403899278714627,0.016380099587509356,-1.4675730546520733,1.4675730546520733,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.3333333333333333,0.9488752556237218,False,False,0.005,0.0,zero
feature_127,0,0.007632971337731733,2.3236354920232878e-05,0.008698516602125676,0.0026713008646272584,0.0026713008646272584,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,1.0,1.0,False,False,0.005,0.0,zero
feature_128,0,-0.014672359920871418,-0.010080230801883356,0.008223066336947686,-1.2258481676830335,1.2258481676830335,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_129,0,-0.013803064217953952,-0.011715551291059364,0.02114345255609966,-0.5540983082102905,0.5540983082102905,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,1.0,1.0,False,False,0.005,0.0,zero
feature_130,0,-0.0018222213782749213,0.005743577927658337,0.019382190391558418,0.296332757630936,0.296332757630936,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,1.0,1.0,False,False,0.005,0.0,zero
feature_131,0,0.015164154543647982,0.014385212778552767,0.019537321213517433,0.7362940201136665,0.7362940201136665,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_132,0,-0.03388529016459055,-0.03451918925381096,0.008368295772212573,-4.124996318657138,4.124996318657138,3.0,True,-0.03388529016459055,10,2.657663697061278,True,-0.03388529016459055,negative,sign,0.05,,0.3333333333333333,0.9488752556237218,False,False,0.005,0.0,zero
feature_133,0,-0.0053251290843499745,-0.007838313455831894,0.015039355126267622,-0.5211868055526899,0.5211868055526899,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,1.0,1.0,False,False,0.005,0.0,zero
feature_134,0,0.009972314197542943,0.02134509703515401,0.005748564019000914,3.713118087334745,3.713118087334745,3.0,True,0.009972314197542943,10,2.657663697061278,True,0.009972314197542943,positive,sign,0.05,,0.3333333333333333,0.9488752556237218,False,False,0.005,0.0,zero
feature_135,0,-0.021480593366303407,-0.005858590091396011,0.013798836958570246,-0.42457129604370974,0.42457129604370974,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,1.0,1.0,False,False,0.005,0.0,zero
feature_136,0,0.009905625533721322,0.005776881525811972,0.0073363202584314875,0.7874358428086229,0.7874358428086229,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_137,0,0.0008396587788506389,0.0036811470892273877,0.01607827510395962,0.22895161734860636,0.22895161734860636,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,1.0,1.0,False,False,0.005,0.0,zero
feature_138,0,0.0167694213718212,0.006977907284634344,0.01615041186301472,0.4320575440316859,0.4320575440316859,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,1.0,1.0,False,False,0.005,0.0,zero
feature_139,0,-6.066316731578478e-05,0.0012992270100262964,0.012225692192591868,0.10627022090524742,0.10627022090524742,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,1.0,1.0,False,False,0.005,0.0,zero
feature_140,0,0.012755613774796252,0.010984409512539674,0.009407715625083237,1.1675958277536145,1.1675958277536145,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_141,0,0.014771971538715659,0.0046770156178620095,0.016191635481832146,0.2888538111613162,0.2888538111613162,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,1.0,1.0,False,False,0.005,0.0,zero
feature_142,0,0.005436085959663864,-0.009624978204325195,0.02652423921908082,-0.3628748076363768,0.3628748076363768,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,1.0,1.0,False,False,0.005,0.0,zero
feature_143,0,-0.028237614159892836,-0.0033014473524749,0.013066152296451233,-0.2526717336190527,0.2526717336190527,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,1.0,1.0,False,False,0.005,0.0,zero
feature_144,0,0.011008534695677709,0.010877773187536997,0.012284772577897458,0.8854680148583369,0.8854680148583369,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_145,0,-0.009237949812757825,-0.004387287134252128,0.021692086110365914,-0.20225289130470453,0.20225289130470453,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,1.0,1.0,False,False,0.005,0.0,zero
feature_146,0,0.010666386239905555,0.008778894262532288,0.018659108730552466,0.4704884027047716,0.4704884027047716,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,1.0,1.0,False,False,0.005,0.0,zero
feature_147,0,-0.023887343728469804,-0.02271497899495902,0.00888322466169143,-2.5570645638308025,2.5570645638308025,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.3333333333333333,0.9488752556237218,False,False,0.005,0.0,zero
feature_148,0,-0.03787586550516769,-0.03309107914153792,0.008999270523146705,-3.677084609960944,3.677084609960944,3.0,True,-0.03787586550516769,10,2.657663697061278,True,-0.03787586550516769,negative,sign,0.05,,0.3333333333333333,0.9488752556237218,False,False,0.005,0.0,zero
feature_149,0,0.0028299439474934883,0.002951837884451572,0.007356519902672599,0.40125465892903783,0.40125465892903783,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_150,0,-0.03474812710154344,-0.03219373860836042,0.011736489520953375,-2.7430466794082107,2.7430466794082107,3.0,False,0.0,10,2.657663697061278,True,-0.03474812710154344,zero,sign,0.05,,0.3333333333333333,0.9488752556237218,False,False,0.005,0.0,zero
feature_151,0,-0.0371056601137428,-0.04131474874104056,0.007401916049167409,-5.581628927781176,5.581628927781176,3.0,True,-0.0371056601137428,10,2.657663697061278,True,-0.0371056601137428,negative,sign,0.05,,0.3333333333333333,0.9488752556237218,False,False,0.005,0.0,zero
feature_152,0,0.01437245575399416,0.030688827626716358,0.017588058825104017,1.744867238157811,1.744867238157811,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.3333333333333333,0.9488752556237218,False,False,0.005,0.0,zero
feature_153,0,-0.0015497164099241378,-0.0008639288110135219,0.00694458023192403,-0.12440331627850834,0.12440331627850834,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_154,0,0.019000538591450736,0.010603237810706595,0.019206137777122535,0.5520754840849201,0.5520754840849201,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,1.0,1.0,False,False,0.005,0.0,zero
feature_155,0,0.02471730119489911,0.030653472813689346,0.008932537269357199,3.4316646983209536,3.4316646983209536,3.0,True,0.02471730119489911,10,2.657663697061278,True,0.02471730119489911,positive,sign,0.05,,0.3333333333333333,0.9488752556237218,False,False,0.005,0.0,zero
feature_156,0,0.011683222810297572,0.011225419485424326,0.008811313085692433,1.2739780525619788,1.2739780525619788,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_157,0,-0.009402290934549596,-0.004584333318249671,0.01653049083634424,-0.2773259042115357,0.2773259042115357,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,1.0,1.0,False,False,0.005,0.0,zero
feature_158,0,0.008973223991951705,0.01673397600498517,0.021476045989618126,0.7791925949997802,0.7791925949997802,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_159,0,0.012925692079867481,0.011739447785357345,0.011471584340523098,1.0233501700273455,1.0233501700273455,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_160,0,0.0005404398049174431,0.0012980634202330581,0.018625938238860763,0.06969116957151754,0.06969116957151754,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_161,0,-0.02271629116868056,-0.0184272128430125,0.014026802635818394,-1.313714416709433,1.313714416709433,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_162,0,0.007745207746942829,-0.0008824713124869574,0.017449529690642698,-0.050572784947905056,0.050572784947905056,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,1.0,1.0,False,False,0.005,0.0,zero
feature_163,0,0.010502007158509989,-0.004712807985545025,0.010488486924207572,-0.4493315403452332,0.4493315403452332,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_164,0,-0.02041382651576793,-0.01220442759319003,0.011279896716237796,-1.08196270765683,1.08196270765683,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_165,0,-0.03922233796787619,-0.020613772199274003,0.022994440180657542,-0.8964676694592413,0.8964676694592413,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_166,0,0.025103512582659557,0.015424365786846406,0.0108729885852516,1.418594866159283,1.418594866159283,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.3333333333333333,0.9488752556237218,False,False,0.005,0.0,zero
feature_167,0,0.015169187056630073,0.016597090746028297,0.018621507054409937,0.8912861186548153,0.8912861186548153,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,1.0,1.0,False,False,0.005,0.0,zero
feature_168,0,-0.013637185399312227,-0.017192126325468356,0.010603948520499739,-1.6212947745108566,1.6212947745108566,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.3333333333333333,0.9488752556237218,False,False,0.005,0.0,zero
feature_169,0,0.023016452910582998,0.016843244853633685,0.023144882632493684,0.7277308388674665,0.7277308388674665,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_170,0,-0.0034652840395035045,-0.006737846176894542,0.009778644224509128,-0.6890368462334329,0.6890368462334329,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,1.0,1.0,False,False,0.005,0.0,zero
feature_171,0,0.0070752541633078295,-0.00020563482393869473,0.03183968412920326,-0.006458444220245487,0.006458444220245487,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,1.0,1.0,False,False,0.005,0.0,zero
feature_172,0,0.011672130313600254,0.01113434823008292,0.007688076340169746,1.448261923715118,1.448261923715118,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.3333333333333333,0.9488752556237218,False,False,0.005,0.0,zero
feature_173,0,-0.008468025698118168,-0.0006961466046622419,0.010071592438693868,-0.06911981485546703,0.06911981485546703,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,1.0,1.0,False,False,0.005,0.0,zero
feature_174,0,-0.014243235126529688,-0.028696716419670226,0.009770838331774934,-2.9369758709800786,2.9369758709800786,3.0,False,0.0,10,2.657663697061278,True,-0.014243235126529688,zero,sign,0.05,,0.3333333333333333,0.9488752556237218,False,False,0.005,0.0,zero
feature_175,0,0.002015179323106057,-0.005840727407413042,0.005736079540288083,-1.0182437963751987,1.0182437963751987,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_176,0,0.006461401330960611,0.0068586576257559425,0.007911999417802552,0.8668678122401631,0.8668678122401631,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_177,0,-0.013781615109553324,-0.024710004506792105,0.008658567207575765,-2.853821413451896,2.853821413451896,3.0,False,0.0,10,2.657663697061278,True,-0.013781615109553324,zero,sign,0.05,,0.3333333333333333,0.9488752556237218,False,False,0.005,0.0,zero
feature_178,0,-0.0040247044355160855,-0.006708834639016986,0.012720100511943389,-0.5274199392306534,0.5274199392306534,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,1.0,1.0,False,False,0.005,0.0,zero
feature_179,0,0.00866211107680305,0.011661066119722643,0.01022432486666443,1.140521870323447,1.140521870323447,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.3333333333333333,0.9488752556237218,False,False,0.005,0.0,zero
feature_180,0,0.0001910901158971209,-0.0105998630590645,0.016619378803666495,-0.6378013994557971,0.6378013994557971,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_181,0,0.0037173966115714263,0.0028127062596982875,0.007926399442090832,0.35485295438963516,0.35485295438963516,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_182,0,-0.003680452068554521,-0.019012498255451284,0.018826598282734343,-1.009874326201958,1.009874326201958,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_183,0,0.017853262739202416,0.01724676007578309,0.026207762724343612,0.6580783051642591,0.6580783051642591,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_184,0,-0.00046923072364184545,-0.01338162116719,0.019460729960349928,-0.6876217487449984,0.6876217487449984,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,1.0,1.0,False,False,0.005,0.0,zero
feature_185,0,0.0020346789278248368,-0.0052689294067681065,0.01425003876144857,-0.36974842630059623,0.36974842630059623,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,1.0,1.0,False,False,0.005,0.0,zero
feature_186,0,0.004721168208250828,-0.0030624850129863314,0.012131583568968709,-0.2524390155313145,0.2524390155313145,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,1.0,1.0,False,False,0.005,0.0,zero
feature_187,0,-0.003116317752798253,0.006708083614954913,0.0063511691773607114,1.0561966509830116,1.0561966509830116,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_188,0,0.008315731897609343,0.015804689245860166,0.01568942606153775,1.0073465519943385,1.0073465519943385,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_189,0,0.015494690296795526,0.015447947032384526,0.018517366033580156,0.8342410580625009,0.8342410580625009,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.3333333333333333,0.9488752556237218,False,False,0.005,0.0,zero
feature_190,0,0.03213436419267743,0.030865571185915975,0.01571607485134687,1.963949108022401,1.963949108022401,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.3333333333333333,0.9488752556237218,False,False,0.005,0.0,zero
feature_191,0,0.0561724651971349,0.04563144565578632,0.01121513030749504,4.0687396761935934,4.0687396761935934,3.0,True,0.0561724651971349,10,2.657663697061278,True,0.0561724651971349,positive,sign,0.05,,0.3333333333333333,0.9488752556237218,False,False,0.005,0.0,zero
feature_192,0,0.013062542185435894,0.0053746770855325424,0.009075991889963341,0.5921861930568838,0.5921861930568838,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,1.0,1.0,False,False,0.005,0.0,zero
feature_193,0,-0.029245479206858885,-0.016088489669402444,0.0111523755160386,-1.4426065232707646,1.4426065232707646,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.3333333333333333,0.9488752556237218,False,False,0.005,0.0,zero
feature_194,0,-0.011866205139249462,-0.018202857640912694,0.016016162708795165,-1.1365305143233042,1.1365305143233042,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_195,0,0.020775069422062163,0.009399215108252965,0.014504794771529286,0.6480074524530467,0.6480074524530467,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_196,0,-0.028500531923947334,-0.020580171366612797,0.009514845159397116,-2.1629538917180664,2.1629538917180664,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.3333333333333333,0.9488752556237218,False,False,0.005,0.0,zero
feature_197,0,-0.017564113463615128,-0.019977680961651128,0.01632465738630059,-1.2237733686476078,1.2237733686476078,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_198,0,-0.0077507904261438524,-0.0012120600253072334,0.010029801022199341,-0.12084586948679586,0.12084586948679586,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,1.0,1.0,False,False,0.005,0.0,zero
feature_199,0,-0.003613032233443791,-0.006240827934957579,0.024268340921904517,-0.25715923288866566,0.25715923288866566,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,1.0,1.0,False,False,0.005,0.0,zero
feature_200,0,5.949592956440598e-06,0.007646011003114348,0.010909164648229443,0.7008796044118094,0.7008796044118094,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,1.0,1.0,False,False,0.005,0.0,zero
feature_201,0,0.0021801308164997764,-0.006394345842885403,0.00755365807942151,-0.8465230720868303,0.8465230720868303,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.3333333333333333,0.9488752556237218,False,False,0.005,0.0,zero
feature_202,0,-0.009542324085329689,-0.0004410062648328349,0.011003328645805778,-0.040079350442825915,0.040079350442825915,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,1.0,1.0,False,False,0.005,0.0,zero
feature_203,0,-0.01626221811340425,-0.01566381260794302,0.009443948127036033,-1.6586084969167532,1.6586084969167532,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.3333333333333333,0.9488752556237218,False,False,0.005,0.0,zero
feature_204,0,0.004271201253776369,0.012974451285046007,0.005097879866308067,2.5450680724734744,2.5450680724734744,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.3333333333333333,0.9488752556237218,False,False,0.005,0.0,zero
feature_205,0,-0.0081701048728465,-0.010576254725815254,0.017923463752206794,-0.590078729872348,0.590078729872348,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_206,0,-0.0065468588300902015,-0.008551841242767144,0.01780172478960459,-0.4803939699012219,0.4803939699012219,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,1.0,1.0,False,False,0.005,0.0,zero
feature_207,0,-0.008012781228948726,-0.016076058090364838,0.010752774483113547,-1.4950614016513712,1.4950614016513712,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.3333333333333333,0.9488752556237218,False,False,0.005,0.0,zero
feature_208,0,-0.011750483595024418,-0.008196377109927272,0.023740457961638393,-0.3452493259890601,0.3452493259890601,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,1.0,1.0,False,False,0.005,0.0,zero
feature_209,0,0.023746031362874866,0.013625331753994854,0.015511282365553936,0.878414268587668,0.878414268587668,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_210,0,0.022169976139471758,0.024327328339065816,0.02099424745753036,1.1587616268826975,1.1587616268826975,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_211,0,0.016862000551990854,0.011174056102068963,0.013437964928197895,0.8315288930857081,0.8315288930857081,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_212,0,-0.02004415647419111,-0.02371359361180934,0.014663743824085439,-1.6171582029999307,1.6171582029999307,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.3333333333333333,0.9488752556237218,False,False,0.005,0.0,zero
feature_213,0,-0.00923597481816412,-0.006549544327726295,0.01574264012444088,-0.4160384964627342,0.4160384964627342,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_214,0,-0.025648960449330058,-0.01893502780337979,0.018010013487830524,-1.051361111760094,1.051361111760094,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.3333333333333333,0.9488752556237218,False,False,0.005,0.0,zero
feature_215,0,0.014315834369092695,0.014925959448019315,0.010997992127666731,1.3571531307493232,1.3571531307493232,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.3333333333333333,0.9488752556237218,False,False,0.005,0.0,zero
feature_216,0,-0.0281819329435003,-0.024299010539783974,0.016687735236604526,-1.4560999557617695,1.4560999557617695,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_217,0,0.009337282249687856,0.015081557021592796,0.02641787045554176,0.5708846610847503,0.5708846610847503,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,1.0,1.0,False,False,0.005,0.0,zero
feature_218,0,0.006412657263570086,-0.018579597729137337,0.021977622426351873,-0.8453870654752811,0.8453870654752811,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_219,0,0.007783168021825876,0.003188078480337575,0.022395523538522522,0.14235338034646805,0.14235338034646805,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,1.0,1.0,False,False,0.005,0.0,zero
feature_220,0,-0.004019190856900846,0.0004175705399195151,0.012678173974869271,0.032936173675106935,0.032936173675106935,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
feature_221,0,-0.01473349775398669,-0.002905292879207954,0.01179921561191881,-0.2462276285783958,0.2462276285783958,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,1.0,1.0,False,False,0.005,0.0,zero
feature_222,0,0.003951943685579404,0.009523668030570294,0.029233059903175526,0.3257841656711331,0.3257841656711331,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,1.0,1.0,False,False,0.005,0.0,zero
feature_223,0,-0.012207365847574191,-0.021142818114321206,0.015094075095783333,-1.4007362478425487,1.4007362478425487,3.0,False,0.0,10,2.657663697061278,False,0.0,zero,sign,0.05,,0.6666666666666666,0.9488752556237218,False,False,0.005,0.0,zero
