roi,roi_label,age_i_center,age_j_center,n_pairs_local,conditional_coupling
V_2,Tian_2,9.7,17.5,16.0,0.5503265140582331
V_2,Tian_2,9.7,17.700000000000003,16.0,0.5503265140582331
V_2,Tian_2,9.7,17.9,12.0,0.5344842244694133
V_2,Tian_2,9.9,8.1,0.0,
V_2,Tian_2,9.9,8.3,0.0,
V_2,Tian_2,9.9,8.5,0.0,
V_2,Tian_2,9.9,8.7,1.0,
V_2,Tian_2,9.9,8.9,1.0,
V_2,Tian_2,9.9,9.1,3.0,0.4748781681939091
V_2,Tian_2,9.9,9.3,3.0,0.4748781681939091
V_2,Tian_2,9.9,9.5,6.0,0.5298493131101026
V_2,Tian_2,9.9,9.7,6.0,0.5298493131101026
V_2,Tian_2,9.9,9.9,10.0,0.5782832542485916
V_2,Tian_2,9.9,10.1,10.0,0.5782832542485916
V_2,Tian_2,9.9,10.3,15.0,0.6242494214051039
V_2,Tian_2,9.9,10.5,19.0,0.665206518040954
V_2,Tian_2,9.9,10.7,17.0,0.6850186384704297
V_2,Tian_2,9.9,10.9,22.0,0.7027888698324142
V_2,Tian_2,9.9,11.1,19.0,0.7214154611702225
V_2,Tian_2,9.9,11.3,24.0,0.7332431087478936
V_2,Tian_2,9.9,11.5,20.0,0.7497048973062073
V_2,Tian_2,9.9,11.7,25.0,0.7586765760270191
V_2,Tian_2,9.9,11.9,20.0,0.769300281104242
V_2,Tian_2,9.9,12.1,25.0,0.775554410886502
V_2,Tian_2,9.9,12.3,20.0,0.7841325117330038
V_2,Tian_2,9.9,12.5,25.0,0.7890079029803598
V_2,Tian_2,9.9,12.700000000000001,20.0,0.7954579646096592
V_2,Tian_2,9.9,12.9,25.0,0.7976784988085183
V_2,Tian_2,9.9,13.1,25.0,0.8033222982505364
V_2,Tian_2,9.9,13.3,20.0,0.8055120500856037
V_2,Tian_2,9.9,13.5,25.0,0.803176925798907
V_2,Tian_2,9.9,13.700000000000001,20.0,0.803828424744748
V_2,Tian_2,9.9,13.9,25.0,0.8008822856821964
V_2,Tian_2,9.9,14.1,20.0,0.7989754901102998
V_2,Tian_2,9.9,14.3,25.0,0.7927510504478507
V_2,Tian_2,9.9,14.5,20.0,0.7892986541588245
V_2,Tian_2,9.9,14.700000000000001,25.0,0.7815082991085552
V_2,Tian_2,9.9,14.9,20.0,0.7752835821974104
V_2,Tian_2,9.9,15.1,25.0,0.7657153263341421
V_2,Tian_2,9.9,15.3,20.0,0.7586850507546474
V_2,Tian_2,9.9,15.5,25.0,0.7469904687843285
V_2,Tian_2,9.9,15.700000000000001,25.0,0.7235357557770544
V_2,Tian_2,9.9,15.9,20.0,0.7124563717718047
V_2,Tian_2,9.9,16.1,25.0,0.6978256280012846
V_2,Tian_2,9.9,16.3,20.0,0.6846953152747364
V_2,Tian_2,9.9,16.5,25.0,0.6692593227202983
V_2,Tian_2,9.9,16.700000000000003,20.0,0.6547135776801059
V_2,Tian_2,9.9,16.9,25.0,0.6403892686191378
V_2,Tian_2,9.9,17.1,20.0,0.6254335505481591
V_2,Tian_2,9.9,17.3,25.0,0.6100340692436349
V_2,Tian_2,9.9,17.5,20.0,0.5945865454556386
V_2,Tian_2,9.9,17.700000000000003,20.0,0.5945865454556386
V_2,Tian_2,9.9,17.9,15.0,0.5796811763011166
V_2,Tian_2,10.1,8.1,0.0,
V_2,Tian_2,10.1,8.3,0.0,
V_2,Tian_2,10.1,8.5,0.0,
V_2,Tian_2,10.1,8.7,0.0,
V_2,Tian_2,10.1,8.9,0.0,
V_2,Tian_2,10.1,9.1,1.0,
V_2,Tian_2,10.1,9.3,1.0,
V_2,Tian_2,10.1,9.5,3.0,0.5973407863435719
V_2,Tian_2,10.1,9.7,3.0,0.5973407863435719
V_2,Tian_2,10.1,9.9,6.0,0.6435470008343659
V_2,Tian_2,10.1,10.1,6.0,0.6435470008343659
V_2,Tian_2,10.1,10.3,10.0,0.6884562173854059
V_2,Tian_2,10.1,10.5,14.0,0.7143802795933502
V_2,Tian_2,10.1,10.7,13.0,0.728407202950825
V_2,Tian_2,10.1,10.9,17.0,0.7452422458605575
V_2,Tian_2,10.1,11.1,15.0,0.7606084064363294
V_2,Tian_2,10.1,11.3,19.0,0.772575840905686
V_2,Tian_2,10.1,11.5,16.0,0.7881050832020347
V_2,Tian_2,10.1,11.7,20.0,0.7969011339917198
V_2,Tian_2,10.1,11.9,16.0,0.8071714069366582
V_2,Tian_2,10.1,12.1,20.0,0.813766248105822
V_2,Tian_2,10.1,12.3,16.0,0.8224102013539747
V_2,Tian_2,10.1,12.5,20.0,0.8272375083135689
V_2,Tian_2,10.1,12.700000000000001,16.0,0.8340578515626638
V_2,Tian_2,10.1,12.9,20.0,0.8360472710248821
V_2,Tian_2,10.1,13.1,20.0,0.8415648382339119
V_2,Tian_2,10.1,13.3,16.0,0.843934713504775
V_2,Tian_2,10.1,13.5,20.0,0.8413480045454248
V_2,Tian_2,10.1,13.700000000000001,16.0,0.841648602486162
V_2,Tian_2,10.1,13.9,20.0,0.8390431761257148
V_2,Tian_2,10.1,14.1,16.0,0.837167286119157
V_2,Tian_2,10.1,14.3,20.0,0.8313244306273461
V_2,Tian_2,10.1,14.5,16.0,0.828154301065744
V_2,Tian_2,10.1,14.700000000000001,20.0,0.8205195791107336
V_2,Tian_2,10.1,14.9,16.0,0.8143890848356865
V_2,Tian_2,10.1,15.1,20.0,0.8052170233244663
V_2,Tian_2,10.1,15.3,16.0,0.7987709869785768
V_2,Tian_2,10.1,15.5,20.0,0.7874481779687894
V_2,Tian_2,10.1,15.700000000000001,20.0,0.7639773474715674
V_2,Tian_2,10.1,15.9,16.0,0.7529834321744338
V_2,Tian_2,10.1,16.1,20.0,0.7387051179210486
V_2,Tian_2,10.1,16.3,16.0,0.7258862245786376
V_2,Tian_2,10.1,16.5,20.0,0.7117925042140062
V_2,Tian_2,10.1,16.700000000000003,16.0,0.6976084359476111
V_2,Tian_2,10.1,16.9,20.0,0.683531736640768
V_2,Tian_2,10.1,17.1,16.0,0.66887543531855
V_2,Tian_2,10.1,17.3,20.0,0.6547980425125618
V_2,Tian_2,10.1,17.5,16.0,0.6406807235912483
V_2,Tian_2,10.1,17.700000000000003,16.0,0.6406807235912483
V_2,Tian_2,10.1,17.9,12.0,0.6270436778191615
V_2,Tian_2,10.3,8.1,0.0,
V_2,Tian_2,10.3,8.3,0.0,
V_2,Tian_2,10.3,8.5,0.0,
V_2,Tian_2,10.3,8.7,0.0,
V_2,Tian_2,10.3,8.9,0.0,
V_2,Tian_2,10.3,9.1,1.0,
V_2,Tian_2,10.3,9.3,1.0,
V_2,Tian_2,10.3,9.5,3.0,0.5973407863435719
V_2,Tian_2,10.3,9.7,3.0,0.5973407863435719
V_2,Tian_2,10.3,9.9,6.0,0.6435470008343659
V_2,Tian_2,10.3,10.1,6.0,0.6435470008343659
V_2,Tian_2,10.3,10.3,10.0,0.6884562173854059
V_2,Tian_2,10.3,10.5,15.0,0.727060680183175
V_2,Tian_2,10.3,10.7,14.0,0.7409914233429606
V_2,Tian_2,10.3,10.9,19.0,0.763712286214436
V_2,Tian_2,10.3,11.1,17.0,0.7794436091170438
V_2,Tian_2,10.3,11.3,22.0,0.7944722067313982
V_2,Tian_2,10.3,11.5,19.0,0.8110067843218566
V_2,Tian_2,10.3,11.7,24.0,0.8208517721733447
V_2,Tian_2,10.3,11.9,20.0,0.8338581181656204
V_2,Tian_2,10.3,12.1,25.0,0.8407988896835227
V_2,Tian_2,10.3,12.3,20.0,0.8499312106597248
V_2,Tian_2,10.3,12.5,25.0,0.8549412626315914
V_2,Tian_2,10.3,12.700000000000001,20.0,0.8618439027258475
V_2,Tian_2,10.3,12.9,25.0,0.8636106830098363
V_2,Tian_2,10.3,13.1,25.0,0.8691945854922158
V_2,Tian_2,10.3,13.3,20.0,0.87192755036302
V_2,Tian_2,10.3,13.5,25.0,0.8694105726708093
V_2,Tian_2,10.3,13.700000000000001,20.0,0.8696227218997293
V_2,Tian_2,10.3,13.9,25.0,0.8665105373399712
V_2,Tian_2,10.3,14.1,20.0,0.8643928040451992
V_2,Tian_2,10.3,14.3,25.0,0.8586198180712329
V_2,Tian_2,10.3,14.5,20.0,0.8556053215525934
V_2,Tian_2,10.3,14.700000000000001,25.0,0.8477463312989343
V_2,Tian_2,10.3,14.9,20.0,0.8413106763656429
V_2,Tian_2,10.3,15.1,25.0,0.8323497295238209
V_2,Tian_2,10.3,15.3,20.0,0.8256014964292842
V_2,Tian_2,10.3,15.5,25.0,0.8147576114262453
V_2,Tian_2,10.3,15.700000000000001,25.0,0.7927902668454206
V_2,Tian_2,10.3,15.9,20.0,0.782105865012934
V_2,Tian_2,10.3,16.1,25.0,0.7693976109244737
V_2,Tian_2,10.3,16.3,20.0,0.7576694210845172
V_2,Tian_2,10.3,16.5,25.0,0.7444114381150301
V_2,Tian_2,10.3,16.700000000000003,20.0,0.7313878121046545
V_2,Tian_2,10.3,16.9,25.0,0.7185873209119639
V_2,Tian_2,10.3,17.1,20.0,0.7053886332864326
V_2,Tian_2,10.3,17.3,25.0,0.6923498496919567
V_2,Tian_2,10.3,17.5,20.0,0.6793810430657419
V_2,Tian_2,10.3,17.700000000000003,20.0,0.6793810430657419
V_2,Tian_2,10.3,17.9,15.0,0.6663198592307784
V_2,Tian_2,10.5,8.1,0.0,
V_2,Tian_2,10.5,8.3,0.0,
V_2,Tian_2,10.5,8.5,0.0,
V_2,Tian_2,10.5,8.7,0.0,
V_2,Tian_2,10.5,8.9,0.0,
V_2,Tian_2,10.5,9.1,0.0,
V_2,Tian_2,10.5,9.3,0.0,
V_2,Tian_2,10.5,9.5,1.0,
V_2,Tian_2,10.5,9.7,1.0,
V_2,Tian_2,10.5,9.9,3.0,0.7096163272226722
V_2,Tian_2,10.5,10.1,3.0,0.7096163272226722
V_2,Tian_2,10.5,10.3,6.0,0.7518432403834657
V_2,Tian_2,10.5,10.5,10.0,0.7860393381050818
V_2,Tian_2,10.5,10.7,10.0,0.7860393381050818
V_2,Tian_2,10.5,10.9,15.0,0.8195210429342641
V_2,Tian_2,10.5,11.1,14.0,0.8297556175389691
V_2,Tian_2,10.5,11.3,19.0,0.8500486142438153
V_2,Tian_2,10.5,11.5,17.0,0.8646065698489921
V_2,Tian_2,10.5,11.7,22.0,0.8760158814072748
V_2,Tian_2,10.5,11.9,19.0,0.8889546805435401
V_2,Tian_2,10.5,12.1,24.0,0.8969745807579863
V_2,Tian_2,10.5,12.3,20.0,0.9089027999720823
V_2,Tian_2,10.5,12.5,25.0,0.9137832390946727
V_2,Tian_2,10.5,12.700000000000001,20.0,0.9206079357201838
V_2,Tian_2,10.5,12.9,25.0,0.9224785947577127
V_2,Tian_2,10.5,13.1,25.0,0.9282951077715113
V_2,Tian_2,10.5,13.3,20.0,0.9316669995380303
V_2,Tian_2,10.5,13.5,25.0,0.92956251100767
V_2,Tian_2,10.5,13.700000000000001,20.0,0.930090588366367
V_2,Tian_2,10.5,13.9,25.0,0.9269459076600626
V_2,Tian_2,10.5,14.1,20.0,0.9253561356788194
V_2,Tian_2,10.5,14.3,25.0,0.9198649136923283
V_2,Tian_2,10.5,14.5,20.0,0.9173408343884534
V_2,Tian_2,10.5,14.700000000000001,25.0,0.9093877986863472
V_2,Tian_2,10.5,14.9,20.0,0.9027468558363397
V_2,Tian_2,10.5,15.1,25.0,0.894087154687748
V_2,Tian_2,10.5,15.3,20.0,0.8873228041381278
V_2,Tian_2,10.5,15.5,25.0,0.8775690513738779
V_2,Tian_2,10.5,15.700000000000001,25.0,0.8574900179835402
V_2,Tian_2,10.5,15.9,20.0,0.8473875160428344
V_2,Tian_2,10.5,16.1,25.0,0.8372212264043403
V_2,Tian_2,10.5,16.3,20.0,0.8271326190359444
V_2,Tian_2,10.5,16.5,25.0,0.815343109349616
V_2,Tian_2,10.5,16.700000000000003,20.0,0.8043167991636745
V_2,Tian_2,10.5,16.9,25.0,0.7931646438641373
V_2,Tian_2,10.5,17.1,20.0,0.7818172947509524
V_2,Tian_2,10.5,17.3,25.0,0.7709861778208276
V_2,Tian_2,10.5,17.5,20.0,0.7602397178052454
V_2,Tian_2,10.5,17.700000000000003,20.0,0.7602397178052454
V_2,Tian_2,10.5,17.9,15.0,0.7481342677902061
V_2,Tian_2,10.7,8.1,0.0,
V_2,Tian_2,10.7,8.3,0.0,
V_2,Tian_2,10.7,8.5,0.0,
V_2,Tian_2,10.7,8.7,0.0,
V_2,Tian_2,10.7,8.9,0.0,
V_2,Tian_2,10.7,9.1,0.0,
V_2,Tian_2,10.7,9.3,0.0,
V_2,Tian_2,10.7,9.5,0.0,
V_2,Tian_2,10.7,9.7,0.0,
V_2,Tian_2,10.7,9.9,1.0,
V_2,Tian_2,10.7,10.1,1.0,
V_2,Tian_2,10.7,10.3,3.0,0.8019637887539025
V_2,Tian_2,10.7,10.5,6.0,0.834126984412876
V_2,Tian_2,10.7,10.7,6.0,0.834126984412876
V_2,Tian_2,10.7,10.9,10.0,0.8665517439862616
V_2,Tian_2,10.7,11.1,10.0,0.8665517439862616
V_2,Tian_2,10.7,11.3,14.0,0.886429533473678
V_2,Tian_2,10.7,11.5,13.0,0.897095343904382
V_2,Tian_2,10.7,11.7,17.0,0.9071535849497474
V_2,Tian_2,10.7,11.9,15.0,0.9175662383839015
V_2,Tian_2,10.7,12.1,19.0,0.9252219969809842
V_2,Tian_2,10.7,12.3,16.0,0.936271712651447
V_2,Tian_2,10.7,12.5,20.0,0.9409765233361844
V_2,Tian_2,10.7,12.700000000000001,16.0,0.9474234333336458
V_2,Tian_2,10.7,12.9,20.0,0.94907469482069
V_2,Tian_2,10.7,13.1,20.0,0.9546557098288385
V_2,Tian_2,10.7,13.3,16.0,0.958358920199252
V_2,Tian_2,10.7,13.5,20.0,0.9566467445214393
V_2,Tian_2,10.7,13.700000000000001,16.0,0.9573256577217883
V_2,Tian_2,10.7,13.9,20.0,0.9543714795733533
V_2,Tian_2,10.7,14.1,16.0,0.9530154079479083
V_2,Tian_2,10.7,14.3,20.0,0.9479203804442072
V_2,Tian_2,10.7,14.5,16.0,0.9459805403630421
V_2,Tian_2,10.7,14.700000000000001,20.0,0.9377253077750105
V_2,Tian_2,10.7,14.9,16.0,0.9311493641605222
V_2,Tian_2,10.7,15.1,20.0,0.9224085468617267
V_2,Tian_2,10.7,15.3,16.0,0.915561173124611
V_2,Tian_2,10.7,15.5,20.0,0.9069633468452677
V_2,Tian_2,10.7,15.700000000000001,20.0,0.8875695511124047
V_2,Tian_2,10.7,15.9,16.0,0.8775768712831553
V_2,Tian_2,10.7,16.1,20.0,0.868751727234416
V_2,Tian_2,10.7,16.3,16.0,0.8597635646872991
V_2,Tian_2,10.7,16.5,20.0,0.8486831601587864
V_2,Tian_2,10.7,16.700000000000003,16.0,0.8389926307818469
V_2,Tian_2,10.7,16.9,20.0,0.82820102546736
V_2,Tian_2,10.7,17.1,16.0,0.8171082714022262
V_2,Tian_2,10.7,17.3,20.0,0.8078261802418043
V_2,Tian_2,10.7,17.5,16.0,0.7983862782234308
V_2,Tian_2,10.7,17.700000000000003,16.0,0.7983862782234308
V_2,Tian_2,10.7,17.9,12.0,0.7866979872847549
V_2,Tian_2,10.9,8.1,0.0,
V_2,Tian_2,10.9,8.3,0.0,
V_2,Tian_2,10.9,8.5,0.0,
V_2,Tian_2,10.9,8.7,0.0,
V_2,Tian_2,10.9,8.9,0.0,
V_2,Tian_2,10.9,9.1,0.0,
V_2,Tian_2,10.9,9.3,0.0,
V_2,Tian_2,10.9,9.5,0.0,
V_2,Tian_2,10.9,9.7,0.0,
V_2,Tian_2,10.9,9.9,1.0,
V_2,Tian_2,10.9,10.1,1.0,
V_2,Tian_2,10.9,10.3,3.0,0.8019637887539025
V_2,Tian_2,10.9,10.5,6.0,0.834126984412876
V_2,Tian_2,10.9,10.7,6.0,0.834126984412876
V_2,Tian_2,10.9,10.9,10.0,0.8665517439862616
V_2,Tian_2,10.9,11.1,10.0,0.8665517439862616
V_2,Tian_2,10.9,11.3,15.0,0.8941653706645903
V_2,Tian_2,10.9,11.5,14.0,0.9046218972924521
V_2,Tian_2,10.9,11.7,19.0,0.9188835688623049
V_2,Tian_2,10.9,11.9,17.0,0.9294512023527418
V_2,Tian_2,10.9,12.1,22.0,0.9388533656039193
V_2,Tian_2,10.9,12.3,19.0,0.9503107106879304
V_2,Tian_2,10.9,12.5,24.0,0.955929258575338
V_2,Tian_2,10.9,12.700000000000001,20.0,0.9640773336211377
V_2,Tian_2,10.9,12.9,25.0,0.9662060298022217
V_2,Tian_2,10.9,13.1,25.0,0.9719321416263241
V_2,Tian_2,10.9,13.3,20.0,0.9752111147184322
V_2,Tian_2,10.9,13.5,25.0,0.9733542277469102
V_2,Tian_2,10.9,13.700000000000001,20.0,0.9739876045191569
V_2,Tian_2,10.9,13.9,25.0,0.9706777271863011
V_2,Tian_2,10.9,14.1,20.0,0.9690272238460048
V_2,Tian_2,10.9,14.3,25.0,0.9640360210025078
V_2,Tian_2,10.9,14.5,20.0,0.9613648226214953
V_2,Tian_2,10.9,14.700000000000001,25.0,0.9544341479833112
V_2,Tian_2,10.9,14.9,20.0,0.9485368891936983
V_2,Tian_2,10.9,15.1,25.0,0.9406208726900769
V_2,Tian_2,10.9,15.3,20.0,0.9342944208973909
V_2,Tian_2,10.9,15.5,25.0,0.9262485770210783
V_2,Tian_2,10.9,15.700000000000001,25.0,0.9092934074843854
V_2,Tian_2,10.9,15.9,20.0,0.9005989569483519
V_2,Tian_2,10.9,16.1,25.0,0.8924330850383884
V_2,Tian_2,10.9,16.3,20.0,0.8838634939403421
V_2,Tian_2,10.9,16.5,25.0,0.874758529917629
V_2,Tian_2,10.9,16.700000000000003,20.0,0.8662089607281386
V_2,Tian_2,10.9,16.9,25.0,0.856596153137987
V_2,Tian_2,10.9,17.1,20.0,0.8472288910435267
V_2,Tian_2,10.9,17.3,25.0,0.8385704273141554
V_2,Tian_2,10.9,17.5,20.0,0.8300474415998407
V_2,Tian_2,10.9,17.700000000000003,20.0,0.8300474415998407
V_2,Tian_2,10.9,17.9,15.0,0.8201400563336094
V_2,Tian_2,11.1,8.1,0.0,
V_2,Tian_2,11.1,8.3,0.0,
V_2,Tian_2,11.1,8.5,0.0,
V_2,Tian_2,11.1,8.7,0.0,
V_2,Tian_2,11.1,8.9,0.0,
V_2,Tian_2,11.1,9.1,0.0,
V_2,Tian_2,11.1,9.3,0.0,
V_2,Tian_2,11.1,9.5,0.0,
V_2,Tian_2,11.1,9.7,0.0,
V_2,Tian_2,11.1,9.9,0.0,
V_2,Tian_2,11.1,10.1,0.0,
V_2,Tian_2,11.1,10.3,1.0,
V_2,Tian_2,11.1,10.5,3.0,0.881526606374778
V_2,Tian_2,11.1,10.7,3.0,0.881526606374778
V_2,Tian_2,11.1,10.9,6.0,0.9110092938811518
V_2,Tian_2,11.1,11.1,6.0,0.9110092938811518
V_2,Tian_2,11.1,11.3,10.0,0.9356432383481126
V_2,Tian_2,11.1,11.5,10.0,0.9356432383481126
V_2,Tian_2,11.1,11.7,14.0,0.9491024392511991
V_2,Tian_2,11.1,11.9,13.0,0.9557630128707724
V_2,Tian_2,11.1,12.1,17.0,0.9652800349520189
V_2,Tian_2,11.1,12.3,15.0,0.9751797171504488
V_2,Tian_2,11.1,12.5,19.0,0.9809904953425355
V_2,Tian_2,11.1,12.700000000000001,16.0,0.9885839667090998
V_2,Tian_2,11.1,12.9,20.0,0.990732835602465
V_2,Tian_2,11.1,13.1,20.0,0.9965806099210714
V_2,Tian_2,11.1,13.3,16.0,1.0000381520241102
V_2,Tian_2,11.1,13.5,20.0,0.9982624313559965
V_2,Tian_2,11.1,13.700000000000001,16.0,0.9987754500159783
V_2,Tian_2,11.1,13.9,20.0,0.9951711409573762
V_2,Tian_2,11.1,14.1,16.0,0.9932686978060057
V_2,Tian_2,11.1,14.3,20.0,0.9884743533979347
V_2,Tian_2,11.1,14.5,16.0,0.9857608639534372
V_2,Tian_2,11.1,14.700000000000001,20.0,0.9795088741074427
V_2,Tian_2,11.1,14.9,16.0,0.9739278359739069
V_2,Tian_2,11.1,15.1,20.0,0.9664254506040042
V_2,Tian_2,11.1,15.3,16.0,0.9602419260841196
V_2,Tian_2,11.1,15.5,20.0,0.9528239470704477
V_2,Tian_2,11.1,15.700000000000001,20.0,0.9376116983462724
V_2,Tian_2,11.1,15.9,16.0,0.9296903789914277
V_2,Tian_2,11.1,16.1,20.0,0.9223133078134553
V_2,Tian_2,11.1,16.3,16.0,0.914266406085953
V_2,Tian_2,11.1,16.5,20.0,0.9067382795085175
V_2,Tian_2,11.1,16.700000000000003,16.0,0.8993188721045486
V_2,Tian_2,11.1,16.9,20.0,0.8906325132007872
V_2,Tian_2,11.1,17.1,16.0,0.882502633747044
V_2,Tian_2,11.1,17.3,20.0,0.8746537961745418
V_2,Tian_2,11.1,17.5,16.0,0.8671440799426541
V_2,Tian_2,11.1,17.700000000000003,16.0,0.8671440799426541
V_2,Tian_2,11.1,17.9,12.0,0.8585904322230166
V_2,Tian_2,11.3,8.1,0.0,
V_2,Tian_2,11.3,8.3,0.0,
V_2,Tian_2,11.3,8.5,0.0,
V_2,Tian_2,11.3,8.7,0.0,
V_2,Tian_2,11.3,8.9,0.0,
V_2,Tian_2,11.3,9.1,0.0,
V_2,Tian_2,11.3,9.3,0.0,
V_2,Tian_2,11.3,9.5,0.0,
V_2,Tian_2,11.3,9.7,0.0,
V_2,Tian_2,11.3,9.9,0.0,
V_2,Tian_2,11.3,10.1,0.0,
V_2,Tian_2,11.3,10.3,1.0,
V_2,Tian_2,11.3,10.5,3.0,0.881526606374778
V_2,Tian_2,11.3,10.7,3.0,0.881526606374778
V_2,Tian_2,11.3,10.9,6.0,0.9110092938811518
V_2,Tian_2,11.3,11.1,6.0,0.9110092938811518
V_2,Tian_2,11.3,11.3,10.0,0.9356432383481126
V_2,Tian_2,11.3,11.5,10.0,0.9356432383481126
V_2,Tian_2,11.3,11.7,15.0,0.9562508367511674
V_2,Tian_2,11.3,11.9,14.0,0.9629462549336261
V_2,Tian_2,11.3,12.1,19.0,0.9749338673720275
V_2,Tian_2,11.3,12.3,17.0,0.9848046260671139
V_2,Tian_2,11.3,12.5,22.0,0.9915511926682044
V_2,Tian_2,11.3,12.700000000000001,19.0,0.9996131733967325
V_2,Tian_2,11.3,12.9,24.0,1.0026675120942956
V_2,Tian_2,11.3,13.1,25.0,1.0096467247940806
V_2,Tian_2,11.3,13.3,20.0,1.0126918976032813
V_2,Tian_2,11.3,13.5,25.0,1.0114064589410154
V_2,Tian_2,11.3,13.700000000000001,20.0,1.0121332781263817
V_2,Tian_2,11.3,13.9,25.0,1.009040497065544
V_2,Tian_2,11.3,14.1,20.0,1.007678241553952
V_2,Tian_2,11.3,14.3,25.0,1.003138491537449
V_2,Tian_2,11.3,14.5,20.0,1.0003546146355524
V_2,Tian_2,11.3,14.700000000000001,25.0,0.9950669032412408
V_2,Tian_2,11.3,14.9,20.0,0.9904574065623942
V_2,Tian_2,11.3,15.1,25.0,0.9836998486575819
V_2,Tian_2,11.3,15.3,20.0,0.9780586347489892
V_2,Tian_2,11.3,15.5,25.0,0.9711808512410929
V_2,Tian_2,11.3,15.700000000000001,25.0,0.9579842730935524
V_2,Tian_2,11.3,15.9,20.0,0.9512354684990811
V_2,Tian_2,11.3,16.1,25.0,0.9450270981919674
V_2,Tian_2,11.3,16.3,20.0,0.9378048583239605
V_2,Tian_2,11.3,16.5,25.0,0.9311619541223898
V_2,Tian_2,11.3,16.700000000000003,20.0,0.924785038393404
V_2,Tian_2,11.3,16.9,25.0,0.9174245105719636
V_2,Tian_2,11.3,17.1,20.0,0.9108632089125777
V_2,Tian_2,11.3,17.3,25.0,0.9037265854354333
V_2,Tian_2,11.3,17.5,20.0,0.896986611273169
V_2,Tian_2,11.3,17.700000000000003,20.0,0.896986611273169
V_2,Tian_2,11.3,17.9,15.0,0.8892509427097212
V_2,Tian_2,11.5,8.1,0.0,
V_2,Tian_2,11.5,8.3,0.0,
V_2,Tian_2,11.5,8.5,0.0,
V_2,Tian_2,11.5,8.7,0.0,
V_2,Tian_2,11.5,8.9,0.0,
V_2,Tian_2,11.5,9.1,0.0,
V_2,Tian_2,11.5,9.3,0.0,
V_2,Tian_2,11.5,9.5,0.0,
V_2,Tian_2,11.5,9.7,0.0,
V_2,Tian_2,11.5,9.9,0.0,
V_2,Tian_2,11.5,10.1,0.0,
V_2,Tian_2,11.5,10.3,0.0,
V_2,Tian_2,11.5,10.5,1.0,
V_2,Tian_2,11.5,10.7,1.0,
V_2,Tian_2,11.5,10.9,3.0,0.9437589291243232
V_2,Tian_2,11.5,11.1,3.0,0.9437589291243232
V_2,Tian_2,11.5,11.3,6.0,0.9664249118678757
V_2,Tian_2,11.5,11.5,6.0,0.9664249118678757
V_2,Tian_2,11.5,11.7,10.0,0.9859106237847364
V_2,Tian_2,11.5,11.9,10.0,0.9859106237847364
V_2,Tian_2,11.5,12.1,14.0,0.9967641640084189
V_2,Tian_2,11.5,12.3,13.0,1.0038547698213185
V_2,Tian_2,11.5,12.5,17.0,1.0099042578203532
V_2,Tian_2,11.5,12.700000000000001,15.0,1.0161121256009173
V_2,Tian_2,11.5,12.9,19.0,1.0194493757997751
V_2,Tian_2,11.5,13.1,20.0,1.0260230440646405
V_2,Tian_2,11.5,13.3,16.0,1.0287440071657934
V_2,Tian_2,11.5,13.5,20.0,1.0278869501084866
V_2,Tian_2,11.5,13.700000000000001,16.0,1.0288841839937017
V_2,Tian_2,11.5,13.9,20.0,1.0255777208671486
V_2,Tian_2,11.5,14.1,16.0,1.0245808776296315
V_2,Tian_2,11.5,14.3,20.0,1.0199707401448344
V_2,Tian_2,11.5,14.5,16.0,1.0169724091696697
V_2,Tian_2,11.5,14.700000000000001,20.0,1.0122404892346952
V_2,Tian_2,11.5,14.9,16.0,1.0079133974851588
V_2,Tian_2,11.5,15.1,20.0,1.001698150158953
V_2,Tian_2,11.5,15.3,16.0,0.9960080072288765
V_2,Tian_2,11.5,15.5,20.0,0.9897455224073
V_2,Tian_2,11.5,15.700000000000001,20.0,0.9788122323337589
V_2,Tian_2,11.5,15.9,16.0,0.9731327428657872
V_2,Tian_2,11.5,16.1,20.0,0.9682996118686452
V_2,Tian_2,11.5,16.3,16.0,0.9620463124621075
V_2,Tian_2,11.5,16.5,20.0,0.956438836409923
V_2,Tian_2,11.5,16.700000000000003,16.0,0.9513392552988714
V_2,Tian_2,11.5,16.9,20.0,0.9453913103059783
V_2,Tian_2,11.5,17.1,16.0,0.9405652421022241
V_2,Tian_2,11.5,17.3,20.0,0.9341983606627629
V_2,Tian_2,11.5,17.5,16.0,0.9283265963301461
V_2,Tian_2,11.5,17.700000000000003,16.0,0.9283265963301461
V_2,Tian_2,11.5,17.9,12.0,0.9214464324801693
V_2,Tian_2,11.7,8.1,0.0,
V_2,Tian_2,11.7,8.3,0.0,
V_2,Tian_2,11.7,8.5,0.0,
V_2,Tian_2,11.7,8.7,0.0,
V_2,Tian_2,11.7,8.9,0.0,
V_2,Tian_2,11.7,9.1,0.0,
V_2,Tian_2,11.7,9.3,0.0,
V_2,Tian_2,11.7,9.5,0.0,
V_2,Tian_2,11.7,9.7,0.0,
V_2,Tian_2,11.7,9.9,0.0,
V_2,Tian_2,11.7,10.1,0.0,
V_2,Tian_2,11.7,10.3,0.0,
V_2,Tian_2,11.7,10.5,1.0,
V_2,Tian_2,11.7,10.7,1.0,
V_2,Tian_2,11.7,10.9,3.0,0.9437589291243232
V_2,Tian_2,11.7,11.1,3.0,0.9437589291243232
V_2,Tian_2,11.7,11.3,6.0,0.9664249118678757
V_2,Tian_2,11.7,11.5,6.0,0.9664249118678757
