roi,roi_label,age_i_center,age_j_center,n_pairs_local,conditional_coupling
R_101,RH_Vis_1,9.7,9.5,6.0,0.5362804706219452
R_101,RH_Vis_1,9.7,9.7,6.0,0.5362804706219452
R_101,RH_Vis_1,9.7,9.9,10.0,0.5843187389982021
R_101,RH_Vis_1,9.7,10.1,10.0,0.5843187389982021
R_101,RH_Vis_1,9.7,10.3,14.0,0.6130431222550337
R_101,RH_Vis_1,9.7,10.5,17.0,0.6466791628731319
R_101,RH_Vis_1,9.7,10.7,15.0,0.6657795446813757
R_101,RH_Vis_1,9.7,10.9,19.0,0.6803986018230832
R_101,RH_Vis_1,9.7,11.1,16.0,0.6971864431189305
R_101,RH_Vis_1,9.7,11.3,20.0,0.7070757700759044
R_101,RH_Vis_1,9.7,11.5,16.0,0.7197506772042336
R_101,RH_Vis_1,9.7,11.7,20.0,0.7289874274623418
R_101,RH_Vis_1,9.7,11.9,16.0,0.7400207642286493
R_101,RH_Vis_1,9.7,12.1,20.0,0.7456494191411032
R_101,RH_Vis_1,9.7,12.3,16.0,0.7539879028234948
R_101,RH_Vis_1,9.7,12.5,20.0,0.7583740597317739
R_101,RH_Vis_1,9.7,12.700000000000001,16.0,0.764162558138596
R_101,RH_Vis_1,9.7,12.9,20.0,0.7665115357213154
R_101,RH_Vis_1,9.7,13.1,20.0,0.7719563721594876
R_101,RH_Vis_1,9.7,13.3,16.0,0.7734618580756658
R_101,RH_Vis_1,9.7,13.5,20.0,0.7711218439362632
R_101,RH_Vis_1,9.7,13.700000000000001,16.0,0.7718612952225992
R_101,RH_Vis_1,9.7,13.9,20.0,0.7685531624430736
R_101,RH_Vis_1,9.7,14.1,16.0,0.7667117812126194
R_101,RH_Vis_1,9.7,14.3,20.0,0.7597944782470468
R_101,RH_Vis_1,9.7,14.5,16.0,0.7557662362957603
R_101,RH_Vis_1,9.7,14.700000000000001,20.0,0.7476904101984521
R_101,RH_Vis_1,9.7,14.9,16.0,0.7411486977243998
R_101,RH_Vis_1,9.7,15.1,20.0,0.7312044383464051
R_101,RH_Vis_1,9.7,15.3,16.0,0.7235651010883433
R_101,RH_Vis_1,9.7,15.5,20.0,0.7110569068145055
R_101,RH_Vis_1,9.7,15.700000000000001,20.0,0.686843644410893
R_101,RH_Vis_1,9.7,15.9,16.0,0.6755232389174268
R_101,RH_Vis_1,9.7,16.1,20.0,0.659901454212055
R_101,RH_Vis_1,9.7,16.3,16.0,0.646030041312764
R_101,RH_Vis_1,9.7,16.5,20.0,0.6291616154824909
R_101,RH_Vis_1,9.7,16.700000000000003,16.0,0.613595169144507
R_101,RH_Vis_1,9.7,16.9,20.0,0.5987227378055423
R_101,RH_Vis_1,9.7,17.1,16.0,0.5831473898271394
R_101,RH_Vis_1,9.7,17.3,20.0,0.5662160695515362
R_101,RH_Vis_1,9.7,17.5,16.0,0.5492065071126934
R_101,RH_Vis_1,9.7,17.700000000000003,16.0,0.5492065071126934
R_101,RH_Vis_1,9.7,17.9,12.0,0.5331372376867353
R_101,RH_Vis_1,9.9,8.1,0.0,
R_101,RH_Vis_1,9.9,8.3,0.0,
R_101,RH_Vis_1,9.9,8.5,0.0,
R_101,RH_Vis_1,9.9,8.7,1.0,
R_101,RH_Vis_1,9.9,8.9,1.0,
R_101,RH_Vis_1,9.9,9.1,3.0,0.4816974929986601
R_101,RH_Vis_1,9.9,9.3,3.0,0.4816974929986601
R_101,RH_Vis_1,9.9,9.5,6.0,0.5362804706219452
R_101,RH_Vis_1,9.9,9.7,6.0,0.5362804706219452
R_101,RH_Vis_1,9.9,9.9,10.0,0.5843187389982021
R_101,RH_Vis_1,9.9,10.1,10.0,0.5843187389982021
R_101,RH_Vis_1,9.9,10.3,15.0,0.6298546228191433
R_101,RH_Vis_1,9.9,10.5,19.0,0.6704582102600445
R_101,RH_Vis_1,9.9,10.7,17.0,0.6901090233128375
R_101,RH_Vis_1,9.9,10.9,22.0,0.7077153964709191
R_101,RH_Vis_1,9.9,11.1,19.0,0.7261657040855015
R_101,RH_Vis_1,9.9,11.3,24.0,0.7378685898106084
R_101,RH_Vis_1,9.9,11.5,20.0,0.7541670794602126
R_101,RH_Vis_1,9.9,11.7,25.0,0.7630209815976801
R_101,RH_Vis_1,9.9,11.9,20.0,0.7735446293818438
R_101,RH_Vis_1,9.9,12.1,25.0,0.7796766709605869
R_101,RH_Vis_1,9.9,12.3,20.0,0.7881395120493802
R_101,RH_Vis_1,9.9,12.5,25.0,0.7928680351555133
R_101,RH_Vis_1,9.9,12.700000000000001,20.0,0.7991907776422925
R_101,RH_Vis_1,9.9,12.9,25.0,0.8012648908639137
R_101,RH_Vis_1,9.9,13.1,25.0,0.806598415155506
R_101,RH_Vis_1,9.9,13.3,20.0,0.8086388714074948
R_101,RH_Vis_1,9.9,13.5,25.0,0.8061271445475481
R_101,RH_Vis_1,9.9,13.700000000000001,20.0,0.8066077213655453
R_101,RH_Vis_1,9.9,13.9,25.0,0.8034738229071915
R_101,RH_Vis_1,9.9,14.1,20.0,0.8013967467389781
R_101,RH_Vis_1,9.9,14.3,25.0,0.7949721584959633
R_101,RH_Vis_1,9.9,14.5,20.0,0.7913248621823549
R_101,RH_Vis_1,9.9,14.700000000000001,25.0,0.7833149926439849
R_101,RH_Vis_1,9.9,14.9,20.0,0.7768919465489873
R_101,RH_Vis_1,9.9,15.1,25.0,0.7671057266545713
R_101,RH_Vis_1,9.9,15.3,20.0,0.7598620990412738
R_101,RH_Vis_1,9.9,15.5,25.0,0.7479454387006406
R_101,RH_Vis_1,9.9,15.700000000000001,25.0,0.7240285684208423
R_101,RH_Vis_1,9.9,15.9,20.0,0.7127172591450767
R_101,RH_Vis_1,9.9,16.1,25.0,0.6978285807625375
R_101,RH_Vis_1,9.9,16.3,20.0,0.6844668473305454
R_101,RH_Vis_1,9.9,16.5,25.0,0.6687686521944731
R_101,RH_Vis_1,9.9,16.700000000000003,20.0,0.6539706034738643
R_101,RH_Vis_1,9.9,16.9,25.0,0.6394262028323283
R_101,RH_Vis_1,9.9,17.1,20.0,0.6242130542058834
R_101,RH_Vis_1,9.9,17.3,25.0,0.6085870155569153
R_101,RH_Vis_1,9.9,17.5,20.0,0.5928953000274477
R_101,RH_Vis_1,9.9,17.700000000000003,20.0,0.5928953000274477
R_101,RH_Vis_1,9.9,17.9,15.0,0.5777691109591369
R_101,RH_Vis_1,10.1,8.1,0.0,
R_101,RH_Vis_1,10.1,8.3,0.0,
R_101,RH_Vis_1,10.1,8.5,0.0,
R_101,RH_Vis_1,10.1,8.7,0.0,
R_101,RH_Vis_1,10.1,8.9,0.0,
R_101,RH_Vis_1,10.1,9.1,1.0,
R_101,RH_Vis_1,10.1,9.3,1.0,
R_101,RH_Vis_1,10.1,9.5,3.0,0.6030655514063366
R_101,RH_Vis_1,10.1,9.7,3.0,0.6030655514063366
R_101,RH_Vis_1,10.1,9.9,6.0,0.6488667831850479
R_101,RH_Vis_1,10.1,10.1,6.0,0.6488667831850479
R_101,RH_Vis_1,10.1,10.3,10.0,0.6933365569230584
R_101,RH_Vis_1,10.1,10.5,14.0,0.719020728029437
R_101,RH_Vis_1,10.1,10.7,13.0,0.7329350614896764
R_101,RH_Vis_1,10.1,10.9,17.0,0.7496049776034502
R_101,RH_Vis_1,10.1,11.1,15.0,0.7648148238723977
R_101,RH_Vis_1,10.1,11.3,19.0,0.7766564813851731
R_101,RH_Vis_1,10.1,11.5,16.0,0.7920293188391881
R_101,RH_Vis_1,10.1,11.7,20.0,0.8007028551280575
R_101,RH_Vis_1,10.1,11.9,16.0,0.8108682645275532
R_101,RH_Vis_1,10.1,12.1,20.0,0.817339676492759
R_101,RH_Vis_1,10.1,12.3,16.0,0.8258668066671027
R_101,RH_Vis_1,10.1,12.5,20.0,0.8305410684146516
R_101,RH_Vis_1,10.1,12.700000000000001,16.0,0.8372307842750109
R_101,RH_Vis_1,10.1,12.9,20.0,0.8390666168558107
R_101,RH_Vis_1,10.1,13.1,20.0,0.8442635623911485
R_101,RH_Vis_1,10.1,13.3,16.0,0.846480202918052
R_101,RH_Vis_1,10.1,13.5,20.0,0.8437096015570151
R_101,RH_Vis_1,10.1,13.700000000000001,16.0,0.8438306708578738
R_101,RH_Vis_1,10.1,13.9,20.0,0.8410361441162028
R_101,RH_Vis_1,10.1,14.1,16.0,0.8389856512940416
R_101,RH_Vis_1,10.1,14.3,20.0,0.8329420089397974
R_101,RH_Vis_1,10.1,14.5,16.0,0.8295750243799943
R_101,RH_Vis_1,10.1,14.700000000000001,20.0,0.8217175026541454
R_101,RH_Vis_1,10.1,14.9,16.0,0.8153850221339896
R_101,RH_Vis_1,10.1,15.1,20.0,0.8059945117970013
R_101,RH_Vis_1,10.1,15.3,16.0,0.7993363407180345
R_101,RH_Vis_1,10.1,15.5,20.0,0.7877911675634099
R_101,RH_Vis_1,10.1,15.700000000000001,20.0,0.7638487167030239
R_101,RH_Vis_1,10.1,15.9,16.0,0.7526190359980744
R_101,RH_Vis_1,10.1,16.1,20.0,0.7380813870017914
R_101,RH_Vis_1,10.1,16.3,16.0,0.7250298798145518
R_101,RH_Vis_1,10.1,16.5,20.0,0.7106819529432092
R_101,RH_Vis_1,10.1,16.700000000000003,16.0,0.6962443235667496
R_101,RH_Vis_1,10.1,16.9,20.0,0.6819457147601007
R_101,RH_Vis_1,10.1,17.1,16.0,0.6670295247138981
R_101,RH_Vis_1,10.1,17.3,20.0,0.6527347708887034
R_101,RH_Vis_1,10.1,17.5,16.0,0.6383820178989823
R_101,RH_Vis_1,10.1,17.700000000000003,16.0,0.6383820178989823
R_101,RH_Vis_1,10.1,17.9,12.0,0.6245324268597567
R_101,RH_Vis_1,10.3,8.1,0.0,
R_101,RH_Vis_1,10.3,8.3,0.0,
R_101,RH_Vis_1,10.3,8.5,0.0,
R_101,RH_Vis_1,10.3,8.7,0.0,
R_101,RH_Vis_1,10.3,8.9,0.0,
R_101,RH_Vis_1,10.3,9.1,1.0,
R_101,RH_Vis_1,10.3,9.3,1.0,
R_101,RH_Vis_1,10.3,9.5,3.0,0.6030655514063366
R_101,RH_Vis_1,10.3,9.7,3.0,0.6030655514063366
R_101,RH_Vis_1,10.3,9.9,6.0,0.6488667831850479
R_101,RH_Vis_1,10.3,10.1,6.0,0.6488667831850479
R_101,RH_Vis_1,10.3,10.3,10.0,0.6933365569230584
R_101,RH_Vis_1,10.3,10.5,15.0,0.7314840609068611
R_101,RH_Vis_1,10.3,10.7,14.0,0.745294751468328
R_101,RH_Vis_1,10.3,10.9,19.0,0.7677457710548943
R_101,RH_Vis_1,10.3,11.1,17.0,0.7833004346394294
R_101,RH_Vis_1,10.3,11.3,22.0,0.798148651430802
R_101,RH_Vis_1,10.3,11.5,19.0,0.8144876992940194
R_101,RH_Vis_1,10.3,11.7,24.0,0.8241792803779564
R_101,RH_Vis_1,10.3,11.9,20.0,0.8370068929475328
R_101,RH_Vis_1,10.3,12.1,25.0,0.8438206712001127
R_101,RH_Vis_1,10.3,12.3,20.0,0.8528310717815242
R_101,RH_Vis_1,10.3,12.5,25.0,0.8576877432027007
R_101,RH_Vis_1,10.3,12.700000000000001,20.0,0.864457522529056
R_101,RH_Vis_1,10.3,12.9,25.0,0.8660655524899452
R_101,RH_Vis_1,10.3,13.1,25.0,0.8713225142719012
R_101,RH_Vis_1,10.3,13.3,20.0,0.8739013207156473
R_101,RH_Vis_1,10.3,13.5,25.0,0.8711974474270194
R_101,RH_Vis_1,10.3,13.700000000000001,20.0,0.8712278632311664
R_101,RH_Vis_1,10.3,13.9,25.0,0.8679163344708835
R_101,RH_Vis_1,10.3,14.1,20.0,0.8656168108667526
R_101,RH_Vis_1,10.3,14.3,25.0,0.8596391251347658
R_101,RH_Vis_1,10.3,14.5,20.0,0.8564244883350819
R_101,RH_Vis_1,10.3,14.700000000000001,25.0,0.8483354220973339
R_101,RH_Vis_1,10.3,14.9,20.0,0.8416899282638554
R_101,RH_Vis_1,10.3,15.1,25.0,0.8325081035078064
R_101,RH_Vis_1,10.3,15.3,20.0,0.8255396408166309
R_101,RH_Vis_1,10.3,15.5,25.0,0.8144742315398712
R_101,RH_Vis_1,10.3,15.700000000000001,25.0,0.7920417672030219
R_101,RH_Vis_1,10.3,15.9,20.0,0.7811201134520727
R_101,RH_Vis_1,10.3,16.1,25.0,0.7681639159171334
R_101,RH_Vis_1,10.3,16.3,20.0,0.7562101056098312
R_101,RH_Vis_1,10.3,16.5,25.0,0.7427005909689864
R_101,RH_Vis_1,10.3,16.700000000000003,20.0,0.7294305375903308
R_101,RH_Vis_1,10.3,16.9,25.0,0.7164174890505332
R_101,RH_Vis_1,10.3,17.1,20.0,0.7029687127049586
R_101,RH_Vis_1,10.3,17.3,25.0,0.6897188775357713
R_101,RH_Vis_1,10.3,17.5,20.0,0.6765216224833379
R_101,RH_Vis_1,10.3,17.700000000000003,20.0,0.6765216224833379
R_101,RH_Vis_1,10.3,17.9,15.0,0.6632491213853252
R_101,RH_Vis_1,10.5,8.1,0.0,
R_101,RH_Vis_1,10.5,8.3,0.0,
R_101,RH_Vis_1,10.5,8.5,0.0,
R_101,RH_Vis_1,10.5,8.7,0.0,
R_101,RH_Vis_1,10.5,8.9,0.0,
R_101,RH_Vis_1,10.5,9.1,0.0,
R_101,RH_Vis_1,10.5,9.3,0.0,
R_101,RH_Vis_1,10.5,9.5,1.0,
R_101,RH_Vis_1,10.5,9.7,1.0,
R_101,RH_Vis_1,10.5,9.9,3.0,0.7142422948717209
R_101,RH_Vis_1,10.5,10.1,3.0,0.7142422948717209
R_101,RH_Vis_1,10.5,10.3,6.0,0.7560156798275396
R_101,RH_Vis_1,10.5,10.5,10.0,0.7897350532074728
R_101,RH_Vis_1,10.5,10.7,10.0,0.7897350532074728
R_101,RH_Vis_1,10.5,10.9,15.0,0.8227238426931245
R_101,RH_Vis_1,10.5,11.1,14.0,0.83282572506823
R_101,RH_Vis_1,10.5,11.3,19.0,0.8528388288413873
R_101,RH_Vis_1,10.5,11.5,17.0,0.867206373694873
R_101,RH_Vis_1,10.5,11.7,22.0,0.8783987450005756
R_101,RH_Vis_1,10.5,11.9,19.0,0.8911265892453992
R_101,RH_Vis_1,10.5,12.1,24.0,0.898986234410116
R_101,RH_Vis_1,10.5,12.3,20.0,0.9107206586366647
R_101,RH_Vis_1,10.5,12.5,25.0,0.9154403419836084
R_101,RH_Vis_1,10.5,12.700000000000001,20.0,0.9221250720634036
R_101,RH_Vis_1,10.5,12.9,25.0,0.9238275937654673
R_101,RH_Vis_1,10.5,13.1,25.0,0.9293017510704957
R_101,RH_Vis_1,10.5,13.3,20.0,0.9325139869781287
R_101,RH_Vis_1,10.5,13.5,25.0,0.9302176423452759
R_101,RH_Vis_1,10.5,13.700000000000001,20.0,0.9305588314225848
R_101,RH_Vis_1,10.5,13.9,25.0,0.927203986861572
R_101,RH_Vis_1,10.5,14.1,20.0,0.9254252147341191
R_101,RH_Vis_1,10.5,14.3,25.0,0.9197242348123641
R_101,RH_Vis_1,10.5,14.5,20.0,0.9169958733720243
R_101,RH_Vis_1,10.5,14.700000000000001,25.0,0.9088024799433799
R_101,RH_Vis_1,10.5,14.9,20.0,0.9019415234463823
R_101,RH_Vis_1,10.5,15.1,25.0,0.8930560908665497
R_101,RH_Vis_1,10.5,15.3,20.0,0.8860620476297211
R_101,RH_Vis_1,10.5,15.5,25.0,0.8760911156180536
R_101,RH_Vis_1,10.5,15.700000000000001,25.0,0.8555507631913213
R_101,RH_Vis_1,10.5,15.9,20.0,0.8452083752078157
R_101,RH_Vis_1,10.5,16.1,25.0,0.8348110054413986
R_101,RH_Vis_1,10.5,16.3,20.0,0.8245065302445479
R_101,RH_Vis_1,10.5,16.5,25.0,0.8124712572186135
R_101,RH_Vis_1,10.5,16.700000000000003,20.0,0.8012104813864622
R_101,RH_Vis_1,10.5,16.9,25.0,0.7898557044457328
R_101,RH_Vis_1,10.5,17.1,20.0,0.77826778366432
R_101,RH_Vis_1,10.5,17.3,25.0,0.767240151113898
R_101,RH_Vis_1,10.5,17.5,20.0,0.756279477271408
R_101,RH_Vis_1,10.5,17.700000000000003,20.0,0.756279477271408
R_101,RH_Vis_1,10.5,17.9,15.0,0.7439654609033004
R_101,RH_Vis_1,10.7,8.1,0.0,
R_101,RH_Vis_1,10.7,8.3,0.0,
R_101,RH_Vis_1,10.7,8.5,0.0,
R_101,RH_Vis_1,10.7,8.7,0.0,
R_101,RH_Vis_1,10.7,8.9,0.0,
R_101,RH_Vis_1,10.7,9.1,0.0,
R_101,RH_Vis_1,10.7,9.3,0.0,
R_101,RH_Vis_1,10.7,9.5,0.0,
R_101,RH_Vis_1,10.7,9.7,0.0,
R_101,RH_Vis_1,10.7,9.9,1.0,
R_101,RH_Vis_1,10.7,10.1,1.0,
R_101,RH_Vis_1,10.7,10.3,3.0,0.8053843901531058
R_101,RH_Vis_1,10.7,10.5,6.0,0.8370635981592972
R_101,RH_Vis_1,10.7,10.7,6.0,0.8370635981592972
R_101,RH_Vis_1,10.7,10.9,10.0,0.8689862829512031
R_101,RH_Vis_1,10.7,11.1,10.0,0.8689862829512031
R_101,RH_Vis_1,10.7,11.3,14.0,0.8885900296562348
R_101,RH_Vis_1,10.7,11.5,13.0,0.8991260121684905
R_101,RH_Vis_1,10.7,11.7,17.0,0.9089609567175694
R_101,RH_Vis_1,10.7,11.9,15.0,0.9191870233824181
R_101,RH_Vis_1,10.7,12.1,19.0,0.9266760376532025
R_101,RH_Vis_1,10.7,12.3,16.0,0.9375385185571492
R_101,RH_Vis_1,10.7,12.5,20.0,0.9420778355434448
R_101,RH_Vis_1,10.7,12.700000000000001,16.0,0.9483797168945408
R_101,RH_Vis_1,10.7,12.9,20.0,0.9498556160026761
R_101,RH_Vis_1,10.7,13.1,20.0,0.9550838743099547
R_101,RH_Vis_1,10.7,13.3,16.0,0.9586237112619249
R_101,RH_Vis_1,10.7,13.5,20.0,0.9567190627940272
R_101,RH_Vis_1,10.7,13.700000000000001,16.0,0.957208868200373
R_101,RH_Vis_1,10.7,13.9,20.0,0.9540413110983955
R_101,RH_Vis_1,10.7,14.1,16.0,0.9524928630008374
R_101,RH_Vis_1,10.7,14.3,20.0,0.9471875927675146
R_101,RH_Vis_1,10.7,14.5,16.0,0.9450446878505889
R_101,RH_Vis_1,10.7,14.700000000000001,20.0,0.9365410026721805
R_101,RH_Vis_1,10.7,14.9,16.0,0.929741081351424
R_101,RH_Vis_1,10.7,15.1,20.0,0.920769033591184
R_101,RH_Vis_1,10.7,15.3,16.0,0.9136861747583707
R_101,RH_Vis_1,10.7,15.5,20.0,0.9048791211348064
R_101,RH_Vis_1,10.7,15.700000000000001,20.0,0.8850219111351045
R_101,RH_Vis_1,10.7,15.9,16.0,0.8747857609603245
R_101,RH_Vis_1,10.7,16.1,20.0,0.8657385232890565
R_101,RH_Vis_1,10.7,16.3,16.0,0.8565415886216838
R_101,RH_Vis_1,10.7,16.5,20.0,0.8452167652884567
R_101,RH_Vis_1,10.7,16.700000000000003,16.0,0.8353007459730148
R_101,RH_Vis_1,10.7,16.9,20.0,0.8243062520189884
R_101,RH_Vis_1,10.7,17.1,16.0,0.8129700883635982
R_101,RH_Vis_1,10.7,17.3,20.0,0.8035032441607832
R_101,RH_Vis_1,10.7,17.5,16.0,0.7938577970279849
R_101,RH_Vis_1,10.7,17.700000000000003,16.0,0.7938577970279849
R_101,RH_Vis_1,10.7,17.9,12.0,0.7819605385026515
R_101,RH_Vis_1,10.9,8.1,0.0,
R_101,RH_Vis_1,10.9,8.3,0.0,
R_101,RH_Vis_1,10.9,8.5,0.0,
R_101,RH_Vis_1,10.9,8.7,0.0,
R_101,RH_Vis_1,10.9,8.9,0.0,
R_101,RH_Vis_1,10.9,9.1,0.0,
R_101,RH_Vis_1,10.9,9.3,0.0,
R_101,RH_Vis_1,10.9,9.5,0.0,
R_101,RH_Vis_1,10.9,9.7,0.0,
R_101,RH_Vis_1,10.9,9.9,1.0,
R_101,RH_Vis_1,10.9,10.1,1.0,
R_101,RH_Vis_1,10.9,10.3,3.0,0.8053843901531058
R_101,RH_Vis_1,10.9,10.5,6.0,0.8370635981592972
R_101,RH_Vis_1,10.9,10.7,6.0,0.8370635981592972
R_101,RH_Vis_1,10.9,10.9,10.0,0.8689862829512031
R_101,RH_Vis_1,10.9,11.1,10.0,0.8689862829512031
R_101,RH_Vis_1,10.9,11.3,15.0,0.8960960095999866
R_101,RH_Vis_1,10.9,11.5,14.0,0.9064155633573492
R_101,RH_Vis_1,10.9,11.7,19.0,0.9203494373803389
R_101,RH_Vis_1,10.9,11.9,17.0,0.9307122586331783
R_101,RH_Vis_1,10.9,12.1,22.0,0.9398886749102281
R_101,RH_Vis_1,10.9,12.3,19.0,0.951122233133082
R_101,RH_Vis_1,10.9,12.5,24.0,0.9565474826159185
R_101,RH_Vis_1,10.9,12.700000000000001,20.0,0.96448291711129
R_101,RH_Vis_1,10.9,12.9,25.0,0.9664340683284016
R_101,RH_Vis_1,10.9,13.1,25.0,0.971796464902109
R_101,RH_Vis_1,10.9,13.3,20.0,0.9749045099664592
R_101,RH_Vis_1,10.9,13.5,25.0,0.9728508054093179
R_101,RH_Vis_1,10.9,13.700000000000001,20.0,0.9732913841985977
R_101,RH_Vis_1,10.9,13.9,25.0,0.969760587159953
R_101,RH_Vis_1,10.9,14.1,20.0,0.9679098762872668
R_101,RH_Vis_1,10.9,14.3,25.0,0.9627057856765141
R_101,RH_Vis_1,10.9,14.5,20.0,0.9598225637964306
R_101,RH_Vis_1,10.9,14.700000000000001,25.0,0.9526524310471463
R_101,RH_Vis_1,10.9,14.9,20.0,0.9465336773674098
R_101,RH_Vis_1,10.9,15.1,25.0,0.9383904481927421
R_101,RH_Vis_1,10.9,15.3,20.0,0.9318290634457391
R_101,RH_Vis_1,10.9,15.5,25.0,0.923575599587638
R_101,RH_Vis_1,10.9,15.700000000000001,25.0,0.9061733402077867
R_101,RH_Vis_1,10.9,15.9,20.0,0.8972443194513575
R_101,RH_Vis_1,10.9,16.1,25.0,0.8888581772221229
R_101,RH_Vis_1,10.9,16.3,20.0,0.8800797465151515
R_101,RH_Vis_1,10.9,16.5,25.0,0.8707450113013635
R_101,RH_Vis_1,10.9,16.700000000000003,20.0,0.8619768812531869
R_101,RH_Vis_1,10.9,16.9,25.0,0.8521695138599381
R_101,RH_Vis_1,10.9,17.1,20.0,0.8425714562861144
R_101,RH_Vis_1,10.9,17.3,25.0,0.8337302806132625
R_101,RH_Vis_1,10.9,17.5,20.0,0.825006325240049
R_101,RH_Vis_1,10.9,17.700000000000003,20.0,0.825006325240049
R_101,RH_Vis_1,10.9,17.9,15.0,0.8149038975516706
R_101,RH_Vis_1,11.1,8.1,0.0,
R_101,RH_Vis_1,11.1,8.3,0.0,
R_101,RH_Vis_1,11.1,8.5,0.0,
R_101,RH_Vis_1,11.1,8.7,0.0,
R_101,RH_Vis_1,11.1,8.9,0.0,
R_101,RH_Vis_1,11.1,9.1,0.0,
R_101,RH_Vis_1,11.1,9.3,0.0,
R_101,RH_Vis_1,11.1,9.5,0.0,
R_101,RH_Vis_1,11.1,9.7,0.0,
R_101,RH_Vis_1,11.1,9.9,0.0,
R_101,RH_Vis_1,11.1,10.1,0.0,
R_101,RH_Vis_1,11.1,10.3,1.0,
R_101,RH_Vis_1,11.1,10.5,3.0,0.8837103157628009
R_101,RH_Vis_1,11.1,10.7,3.0,0.8837103157628009
R_101,RH_Vis_1,11.1,10.9,6.0,0.9126741141884089
R_101,RH_Vis_1,11.1,11.1,6.0,0.9126741141884089
R_101,RH_Vis_1,11.1,11.3,10.0,0.9367994016687063
R_101,RH_Vis_1,11.1,11.5,10.0,0.9367994016687063
R_101,RH_Vis_1,11.1,11.7,14.0,0.9499318141285454
R_101,RH_Vis_1,11.1,11.9,13.0,0.9564484436217662
R_101,RH_Vis_1,11.1,12.1,17.0,0.9657385418052254
R_101,RH_Vis_1,11.1,12.3,15.0,0.9754426596078071
R_101,RH_Vis_1,11.1,12.5,19.0,0.98105940474668
R_101,RH_Vis_1,11.1,12.700000000000001,16.0,0.9884509345215542
R_101,RH_Vis_1,11.1,12.9,20.0,0.9904163428554273
R_101,RH_Vis_1,11.1,13.1,20.0,0.9958895616554326
R_101,RH_Vis_1,11.1,13.3,16.0,0.9991712407497546
R_101,RH_Vis_1,11.1,13.5,20.0,0.9971958877652272
R_101,RH_Vis_1,11.1,13.700000000000001,16.0,0.9975120194811669
R_101,RH_Vis_1,11.1,13.9,20.0,0.993678959656477
R_101,RH_Vis_1,11.1,14.1,16.0,0.9915681498162329
R_101,RH_Vis_1,11.1,14.3,20.0,0.9865592043804954
R_101,RH_Vis_1,11.1,14.5,16.0,0.9836295114278896
R_101,RH_Vis_1,11.1,14.700000000000001,20.0,0.9771405462868744
R_101,RH_Vis_1,11.1,14.9,16.0,0.9713373261362984
R_101,RH_Vis_1,11.1,15.1,20.0,0.963608064286278
R_101,RH_Vis_1,11.1,15.3,16.0,0.9571864614010681
R_101,RH_Vis_1,11.1,15.5,20.0,0.9495639047368185
R_101,RH_Vis_1,11.1,15.700000000000001,20.0,0.9339148577034269
R_101,RH_Vis_1,11.1,15.9,16.0,0.9257627164698973
R_101,RH_Vis_1,11.1,16.1,20.0,0.9181687412294167
R_101,RH_Vis_1,11.1,16.3,16.0,0.9099147551060673
R_101,RH_Vis_1,11.1,16.5,20.0,0.9021685931698229
R_101,RH_Vis_1,11.1,16.700000000000003,16.0,0.8945379872407297
R_101,RH_Vis_1,11.1,16.9,20.0,0.8856631108634161
R_101,RH_Vis_1,11.1,17.1,16.0,0.8773104690593153
R_101,RH_Vis_1,11.1,17.3,20.0,0.8692832790507504
R_101,RH_Vis_1,11.1,17.5,16.0,0.861578727515748
R_101,RH_Vis_1,11.1,17.700000000000003,16.0,0.861578727515748
R_101,RH_Vis_1,11.1,17.9,12.0,0.8528406899318327
R_101,RH_Vis_1,11.3,8.1,0.0,
R_101,RH_Vis_1,11.3,8.3,0.0,
R_101,RH_Vis_1,11.3,8.5,0.0,
R_101,RH_Vis_1,11.3,8.7,0.0,
R_101,RH_Vis_1,11.3,8.9,0.0,
R_101,RH_Vis_1,11.3,9.1,0.0,
R_101,RH_Vis_1,11.3,9.3,0.0,
R_101,RH_Vis_1,11.3,9.5,0.0,
R_101,RH_Vis_1,11.3,9.7,0.0,
R_101,RH_Vis_1,11.3,9.9,0.0,
R_101,RH_Vis_1,11.3,10.1,0.0,
R_101,RH_Vis_1,11.3,10.3,1.0,
R_101,RH_Vis_1,11.3,10.5,3.0,0.8837103157628009
R_101,RH_Vis_1,11.3,10.7,3.0,0.8837103157628009
R_101,RH_Vis_1,11.3,10.9,6.0,0.9126741141884089
R_101,RH_Vis_1,11.3,11.1,6.0,0.9126741141884089
R_101,RH_Vis_1,11.3,11.3,10.0,0.9367994016687063
R_101,RH_Vis_1,11.3,11.5,10.0,0.9367994016687063
R_101,RH_Vis_1,11.3,11.7,15.0,0.9568473594209391
R_101,RH_Vis_1,11.3,11.9,14.0,0.963392482899815
R_101,RH_Vis_1,11.3,12.1,19.0,0.975043863910794
R_101,RH_Vis_1,11.3,12.3,17.0,0.9847010645725507
R_101,RH_Vis_1,11.3,12.5,22.0,0.9911954484943419
R_101,RH_Vis_1,11.3,12.700000000000001,19.0,0.9990203225807089
R_101,RH_Vis_1,11.3,12.9,24.0,1.0018667499881968
R_101,RH_Vis_1,11.3,13.1,25.0,1.0084052817268192
R_101,RH_Vis_1,11.3,13.3,20.0,1.011270783427173
R_101,RH_Vis_1,11.3,13.5,25.0,1.0097840520674282
R_101,RH_Vis_1,11.3,13.700000000000001,20.0,1.0103131323989012
R_101,RH_Vis_1,11.3,13.9,25.0,1.0069897761438287
